Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
1984,Nissan,300ZX,300ZX,"3.0L V6 ((FFS,TRBO))",Automatic 4-spd,,Regular Gasoline,Two Seaters,6,3.0,15,20,17,,,,,,3.0L V6,
1984,Nissan,300ZX,300ZX,3.0L V6 ((FFS)),Automatic 4-spd,,Regular Gasoline,Two Seaters,6,3.0,16,20,18,,,,,,3.0L V6,
1984,Nissan,300ZX,300ZX,"3.0L V6 ((FFS,TRBO))",Manual 5-spd,,Regular Gasoline,Two Seaters,6,3.0,16,22,18,,,,,,3.0L V6,
1984,Nissan,300ZX,300ZX,3.0L V6 ((FFS)),Manual 5-spd,,Regular Gasoline,Two Seaters,6,3.0,18,24,20,,,,,,3.0L V6,
1984,Nissan,300ZX,2x2,"3.0L V6 ((FFS,TRBO))",Automatic 4-spd,,Regular Gasoline,Subcompact Cars,6,3.0,15,20,17,,,,,,3.0L V6,
1984,Nissan,300ZX,2x2,3.0L V6 ((FFS)),Automatic 4-spd,,Regular Gasoline,Subcompact Cars,6,3.0,15,20,17,,,,,,3.0L V6,
1984,Nissan,300ZX,2x2,"3.0L V6 ((FFS,TRBO))",Manual 5-spd,,Regular Gasoline,Subcompact Cars,6,3.0,16,22,18,,,,,,3.0L V6,
1984,Nissan,300ZX,2x2,3.0L V6 ((FFS)),Manual 5-spd,,Regular Gasoline,Subcompact Cars,6,3.0,17,24,19,,,,,,3.0L V6,
1984,Nissan,300ZX,300ZX,"3.0L V6 ((FFS,TRBO) CA model)",Automatic 4-spd,,Regular Gasoline,Two Seaters,6,3.0,15,20,17,,,,,,3.0L V6,
1984,Nissan,300ZX,300ZX,3.0L V6 ((FFS) CA model),Automatic 4-spd,,Regular Gasoline,Two Seaters,6,3.0,16,20,18,,,,,,3.0L V6,
1984,Nissan,300ZX,300ZX,3.0L V6 ((FFS) CA model),Manual 5-spd,,Regular Gasoline,Two Seaters,6,3.0,18,24,20,,,,,,3.0L V6,
1984,Nissan,300ZX,300ZX,"3.0L V6 ((FFS,TRBO) CA model)",Manual 5-spd,,Regular Gasoline,Two Seaters,6,3.0,16,22,18,,,,,,3.0L V6,
1984,Nissan,300ZX,2x2,"3.0L V6 ((FFS,TRBO) CA model)",Automatic 4-spd,,Regular Gasoline,Subcompact Cars,6,3.0,15,20,17,,,,,,3.0L V6,
1984,Nissan,300ZX,2x2,3.0L V6 ((FFS) CA model),Automatic 4-spd,,Regular Gasoline,Subcompact Cars,6,3.0,16,20,18,,,,,,3.0L V6,
1984,Nissan,300ZX,2x2,3.0L V6 ((FFS) CA model),Manual 5-spd,,Regular Gasoline,Subcompact Cars,6,3.0,18,24,20,,,,,,3.0L V6,
1984,Nissan,300ZX,2x2,"3.0L V6 ((FFS,TRBO) CA model)",Manual 5-spd,,Regular Gasoline,Subcompact Cars,6,3.0,16,22,18,,,,,,3.0L V6,
