Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1985,Plymouth,Reliant,Reliant,2.2L I4 ((FFS) CA model),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.2,18,23,20,,,,,
1985,Plymouth,Reliant,Reliant,2.2L I4 ((FFS) CA model),Manual 4-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.2,22,28,24,,,,,
1985,Plymouth,Reliant,Reliant,2.2L I4 ((FFS) CA model),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.2,21,31,25,,,,,
1985,Plymouth,Reliant,Reliant,2.2L I4 ((FFS) CA model),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.2,22,31,25,,,,,
1985,Plymouth,Reliant,Reliant,2.2L I4 ((FFS) CA model),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.2,19,24,21,,,,,
1985,Plymouth,Reliant,Reliant,2.6L I4 ((FFS) CA model),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.6,18,21,19,,,,,
1985,Plymouth,Reliant,Wagon,2.2L I4 ((FFS) CA model),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.2,18,22,20,,,,,
1985,Plymouth,Reliant,Wagon,2.2L I4 ((FFS) CA model),Manual 4-spd,Front-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.2,22,28,24,,,,,
1985,Plymouth,Reliant,Wagon,2.2L I4 ((FFS) CA model),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.2,21,31,25,,,,,
1985,Plymouth,Reliant,Wagon,2.2L I4 ((FFS) CA model),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.2,22,31,25,,,,,
1985,Plymouth,Reliant,Wagon,2.2L I4 ((FFS) CA model),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.2,19,23,21,,,,,
1985,Plymouth,Reliant,Wagon,2.6L I4 ((FFS) CA model),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.6,18,21,19,,,,,
1985,Plymouth,Reliant,Reliant,2.2L I4 ((FFS)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.2,21,26,23,,,,,
1985,Plymouth,Reliant,Reliant,2.2L I4 ((FFS)),Manual 4-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.2,23,30,25,,,,,
1985,Plymouth,Reliant,Reliant,2.2L I4 ((FFS)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.2,22,30,25,,,,,
1985,Plymouth,Reliant,Reliant,2.2L I4 ((FFS)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.2,21,24,22,,,,,
1985,Plymouth,Reliant,Reliant,2.6L I4 ((FFS)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.6,18,22,20,,,,,
1985,Plymouth,Reliant,Wagon,2.2L I4 ((FFS)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.2,19,24,21,,,,,
1985,Plymouth,Reliant,Wagon,2.2L I4 ((FFS)),Manual 4-spd,Front-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.2,23,30,25,,,,,
1985,Plymouth,Reliant,Wagon,2.2L I4 ((FFS)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.2,22,30,25,,,,,
1985,Plymouth,Reliant,Wagon,2.2L I4 ((FFS)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.2,20,24,21,,,,,
1985,Plymouth,Reliant,Wagon,2.6L I4 ((FFS)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.6,18,21,19,,,,,
