Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2026,BMW,iX,xDrive45 (20 inch Wheels),EV Electricity,Automatic (A1),All-Wheel Drive,Electricity,Standard Sport Utility Vehicle 4WD,,,94,93,94,,,,,
2026,BMW,iX,xDrive45 (21 inch Wheels),EV Electricity,Automatic (A1),All-Wheel Drive,Electricity,Standard Sport Utility Vehicle 4WD,,,91,88,89,,,,,
2026,BMW,iX,xDrive45 (22 inch Wheels),EV Electricity,Automatic (A1),All-Wheel Drive,Electricity,Standard Sport Utility Vehicle 4WD,,,85,82,84,,,,,
2026,BMW,iX,xDrive45 (23 inch Wheels),EV Electricity,Automatic (A1),All-Wheel Drive,Electricity,Standard Sport Utility Vehicle 4WD,,,89,85,87,,,,,
2026,BMW,iX,xDrive60 (20 inch Wheels),EV Electricity,Automatic (A1),All-Wheel Drive,Electricity,Standard Sport Utility Vehicle 4WD,,,99,94,97,,,,,
2026,BMW,iX,xDrive60 (21 inch Wheels),EV Electricity,Automatic (A1),All-Wheel Drive,Electricity,Standard Sport Utility Vehicle 4WD,,,92,89,91,,,,,
2026,BMW,iX,xDrive60 (22 inch Wheels),EV Electricity,Automatic (A1),All-Wheel Drive,Electricity,Standard Sport Utility Vehicle 4WD,,,90,85,88,,,,,
2026,BMW,iX,xDrive60 (23 inch Wheels),EV Electricity,Automatic (A1),All-Wheel Drive,Electricity,Standard Sport Utility Vehicle 4WD,,,87,83,85,,,,,
2026,BMW,iX,M70 (21 inch Wheels),EV Electricity,Automatic (A1),All-Wheel Drive,Electricity,Standard Sport Utility Vehicle 4WD,,,79,82,80,,,,,
2026,BMW,iX,M70 (22 inch Wheels),EV Electricity,Automatic (A1),All-Wheel Drive,Electricity,Standard Sport Utility Vehicle 4WD,,,74,78,76,,,,,
2026,BMW,iX,M70 (23 inch Wheels),EV Electricity,Automatic (A1),All-Wheel Drive,Electricity,Standard Sport Utility Vehicle 4WD,,,74,76,75,,,,,
