Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1986,Chevrolet,K10 Pickup,4WD,4.3L V6,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,4.3,14,18,15,,,,,
1986,Chevrolet,K10 Pickup,4WD,4.3L V6 ((FFS)),Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,4.3,14,17,15,,,,,
1986,Chevrolet,K10 Pickup,4WD,4.3L V6,Manual 4-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,4.3,14,17,15,,,,,
1986,Chevrolet,K10 Pickup,4WD,4.3L V6 ((FFS)),Manual 4-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,4.3,12,14,13,,,,,
1986,Chevrolet,K10 Pickup,4WD,4.3L V6,Manual 4-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,4.3,14,16,15,,,,,
1986,Chevrolet,K10 Pickup,4WD,5.0L V8 ((305)),Automatic 3-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,8,5.0,11,14,12,,,,,
1986,Chevrolet,K10 Pickup,4WD,5.0L V8 ((305)),Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,8,5.0,12,16,14,,,,,
1986,Chevrolet,K10 Pickup,4WD,5.0L V8 ((305)),Manual 4-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,8,5.0,11,15,12,,,,,
1986,Chevrolet,K10 Pickup,4WD,5.0L V8 ((305)),Manual 4-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,8,5.0,12,16,14,,,,,
1986,Chevrolet,K10 Pickup,4WD,5.7L V8 ((350 V8) (FFS)),Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,8,5.7,11,15,12,,,,,
1986,Chevrolet,K10 Pickup,4WD,Diesel 6.2L V8 ((NO-CAT)) Diesel,Automatic 4-spd,All-Wheel Drive,Diesel,Standard Pickup Trucks,8,6.2,15,20,17,,,,,
1986,Chevrolet,K10 Pickup,4WD,Diesel 6.2L V8 ((NO-CAT)) Diesel,Manual 4-spd,All-Wheel Drive,Diesel,Standard Pickup Trucks,8,6.2,16,19,17,,,,,
1986,Chevrolet,K10 Pickup,4WD,Diesel 6.2L V8 ((NO-CAT)) Diesel,Manual 4-spd,All-Wheel Drive,Diesel,Standard Pickup Trucks,8,6.2,16,17,17,,,,,
