Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
1984,Chevrolet,Blazer,S10 Blazer 2WD,2.0L I4,Manual 4-spd,Front-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 2WD,4,2.0,19,25,21,,,,,,2.0L I4,
1984,Chevrolet,Blazer,S10 Blazer 2WD,2.0L I4,Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 2WD,4,2.0,20,26,22,,,,,,2.0L I4,
1984,Chevrolet,Blazer,S10 Blazer 2WD,2.8L V6,Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 2WD,6,2.8,16,22,18,,,,,,2.8L V6,
1984,Chevrolet,Blazer,S10 Blazer 2WD,2.8L V6,Manual 4-spd,Front-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 2WD,6,2.8,16,22,18,,,,,,2.8L V6,
1984,Chevrolet,Blazer,S10 Blazer 2WD,2.8L V6,Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 2WD,6,2.8,16,22,18,,,,,,2.8L V6,
1984,Chevrolet,Blazer,K5/K10 Blazer 4WD,5.0L V8 ((GM-CHEV)),Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 4WD,8,5.0,12,16,14,,,,,,5.0L V8,
1984,Chevrolet,Blazer,K5/K10 Blazer 4WD,5.0L V8 ((GM-CHEV)),Manual 4-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 4WD,8,5.0,12,16,14,,,,,,5.0L V8,
1984,Chevrolet,Blazer,K5/K10 Blazer 4WD,Diesel 6.2L V8 ((DIESEL)) Diesel,Automatic 4-spd,All-Wheel Drive,Diesel,Special Purpose Vehicle 4WD,8,6.2,16,20,18,,,,,,6.2L V8,
1984,Chevrolet,Blazer,T10 (S10) Blazer 4WD,2.0L I4,Manual 4-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 4WD,4,2.0,18,24,20,,,,,,2.0L I4,
1984,Chevrolet,Blazer,T10 (S10) Blazer 4WD,2.0L I4,Manual 5-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 4WD,4,2.0,18,23,20,,,,,,2.0L I4,
1984,Chevrolet,Blazer,T10 (S10) Blazer 4WD,2.8L V6,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 4WD,6,2.8,15,22,18,,,,,,2.8L V6,
1984,Chevrolet,Blazer,T10 (S10) Blazer 4WD,2.8L V6,Manual 4-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 4WD,6,2.8,15,20,17,,,,,,2.8L V6,
1984,Chevrolet,Blazer,T10 (S10) Blazer 4WD,2.8L V6,Manual 5-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 4WD,6,2.8,15,22,17,,,,,,2.8L V6,
1984,Chevrolet,Blazer,S10 Blazer 2WD,2.0L I4 ((FFS) CA model),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 2WD,4,2.0,19,24,21,,,,,,2.0L I4,
1984,Chevrolet,Blazer,S10 Blazer 2WD,2.0L I4 ((FFS) CA model),Manual 4-spd,Front-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 2WD,4,2.0,20,26,22,,,,,,2.0L I4,
1984,Chevrolet,Blazer,S10 Blazer 2WD,2.0L I4 ((FFS) CA model),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 2WD,4,2.0,20,27,23,,,,,,2.0L I4,
1984,Chevrolet,Blazer,S10 Blazer 2WD,2.8L V6 ((FFS) CA model),Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 2WD,6,2.8,17,24,19,,,,,,2.8L V6,
